%time,field.header.seq,field.header.stamp,field.header.frame_id,field.utc_time,field.latitude,field.longitude,field.depth,field.altitude,field.roll,field.pitch,field.heading,field.fwd_velocity,field.stbd_velocity,field.dwn_velocity,field.fwd_ang_rate,field.stbd_ang_rate,field.dwn_ang_rate,field.sound_velocity,field.temperature,field.position_quality,field.heading_quality,field.velocity_quality,field.error,field.mode,field.heading_valid,field.altitude_valid,field.velocity_valid,field.depth_valid,field.sound_velocity_valid,field.temperature_valid,field.position_valid,field.utc_time_valid
1652282782608673560,6520,1652282782608673560,world,1652282782.5975978,51.245761779136956,-2.4231534730643034,10.512,0.0,1.2265,-3.3604999999999996,218.42149999999998,0.094,-0.016,-0.12,-0.5609999999999999,-0.363,-0.847,1449.45,13.81,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282782638672396,6521,1652282782638672396,world,1652282782.617599,51.245761779136956,-2.4231534730643034,10.51,0.0,1.2209999999999999,-3.3714999999999997,218.3995,0.095,-0.016,-0.11900000000000001,-0.407,-0.286,-0.9019999999999999,1449.45,13.81,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282782653671042,6522,1652282782653671042,world,1652282782.637598,51.24576173722744,-2.4231534730643034,10.508000000000001,0.0,1.2155,-3.3714999999999997,218.38299999999998,0.095,-0.016,-0.11900000000000001,-0.319,-0.21999999999999997,-0.9129999999999999,1449.45,13.81,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282782668673225,6523,1652282782668673225,world,1652282782.6576,51.24576173722744,-2.423153556883335,10.506,2.68,1.2045,-3.377,218.36649999999997,0.096,-0.016,-0.11900000000000001,-0.43999999999999995,-0.209,-0.8909999999999999,1449.45,13.81,0.5880239009857178,0.13,0.007,0,1,1,1,1,1,0,1,1,1
1652282782688672175,6524,1652282782688672175,world,1652282782.677598,51.24576173722744,-2.423153556883335,10.503,0.0,1.1989999999999998,-3.3825,218.34449999999998,0.097,-0.017,-0.11800000000000001,-0.5609999999999999,-0.253,-0.9019999999999999,1449.45,13.81,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282782708671487,6525,1652282782708671487,world,1652282782.6976,51.245761695317924,-2.423153556883335,10.501,0.0,1.1935,-3.3825,218.32799999999997,0.098,-0.017,-0.11800000000000001,-0.407,-0.176,-0.957,1449.45,13.81,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282782728705490,6526,1652282782728705490,world,1652282782.717598,51.245761695317924,-2.423153556883335,10.499,0.0,1.1824999999999999,-3.388,218.3115,0.099,-0.017,-0.11800000000000001,-0.495,-0.187,-0.946,1449.45,13.81,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282782748675131,6527,1652282782748675131,world,1652282782.737599,51.24576165340841,-2.423153556883335,10.497,0.0,1.1715,-3.3935,218.28949999999998,0.1,-0.018000000000000002,-0.117,-0.517,-0.132,-0.968,1449.45,13.81,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282782768686151,6528,1652282782768686151,world,1652282782.757598,51.24576165340841,-2.423153640702367,10.494,0.0,1.166,-3.3935,218.26749999999998,0.101,-0.018000000000000002,-0.11800000000000001,-0.517,-0.09899999999999999,-1.001,1449.45,13.81,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282782788676853,6529,1652282782788676853,world,1652282782.7775989,51.24576165340841,-2.423153640702367,10.492,0.0,1.155,-3.3935,218.25099999999998,0.10200000000000001,-0.019,-0.117,-0.418,-0.022,-1.067,1449.45,13.81,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282782813674392,6530,1652282782813674392,world,1652282782.797598,51.24576161149889,-2.423153640702367,10.49,0.0,1.1495,-3.3935,218.22899999999998,0.10300000000000001,-0.019,-0.117,-0.6489999999999999,-0.05499999999999999,-1.0779999999999998,1449.6599999999999,13.81,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,1,1,1,1
1652282782828694282,6531,1652282782828694282,world,1652282782.8175988,51.24576161149889,-2.423153640702367,10.488,2.39,1.1384999999999998,-3.3935,218.207,0.10300000000000001,-0.02,-0.117,-0.43999999999999995,0.0,-1.133,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,1,1,1,0,1,1,1
1652282782848676452,6532,1652282782848676452,world,1652282782.8375978,51.24576156958938,-2.423153640702367,10.485,0.0,1.1275,-3.3935,218.1795,0.10400000000000001,-0.02,-0.116,-0.627,0.033,-1.1989999999999998,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282782868681396,6533,1652282782868681396,world,1652282782.857599,51.24576156958938,-2.4231537245213985,10.483,0.0,1.1164999999999998,-3.3935,218.1575,0.105,-0.021,-0.116,-0.473,-0.05499999999999999,-1.254,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282782898672782,6534,1652282782898672782,world,1652282782.8775978,51.24576152767986,-2.4231537245213985,10.481,0.0,1.111,-3.3935,218.13,0.106,-0.021,-0.116,-0.5609999999999999,-0.022,-1.287,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282782913676171,6535,1652282782913676171,world,1652282782.8976,51.24576152767986,-2.4231537245213985,10.479000000000001,0.0,1.0999999999999999,-3.3935,218.1025,0.106,-0.022,-0.116,-0.506,0.044,-1.353,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282782928712365,6536,1652282782928712365,world,1652282782.917599,51.24576152767986,-2.4231537245213985,10.477,0.0,1.0945,-3.388,218.075,0.107,-0.022,-0.115,-0.638,0.066,-1.375,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282782948673177,6537,1652282782948673177,world,1652282782.9376,51.245761485770345,-2.4231537245213985,10.474,2.68,1.0835,-3.388,218.04749999999999,0.107,-0.022,-0.115,-0.572,0.022,-1.4409999999999998,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,1,1,1,0,1,1,1
1652282782968674625,6538,1652282782968674625,world,1652282782.957598,51.245761485770345,-2.4231537245213985,10.472,0.0,1.0725,-3.388,218.01999999999998,0.108,-0.023,-0.115,-0.473,0.088,-1.507,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282782988676615,6539,1652282782988676615,world,1652282782.977599,51.24576144386083,-2.4231538083404303,10.47,0.0,1.067,-3.3825,217.987,0.108,-0.023,-0.115,-0.5389999999999999,0.176,-1.529,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783008676753,6540,1652282783008676753,world,1652282782.997598,51.24576144386083,-2.4231538083404303,10.468,0.0,1.056,-3.3825,217.9595,0.109,-0.024,-0.114,-0.572,0.05499999999999999,-1.5619999999999998,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783028691886,6541,1652282783028691886,world,1652282783.0175989,51.24576140195131,-2.4231538083404303,10.466000000000001,0.0,1.0505,-3.377,217.92649999999998,0.109,-0.025,-0.114,-0.43999999999999995,0.05499999999999999,-1.639,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783048684305,6542,1652282783048684305,world,1652282783.037598,51.24576140195131,-2.4231538083404303,10.464,0.0,1.045,-3.377,217.8935,0.109,-0.025,-0.114,-0.418,0.132,-1.6829999999999998,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783068703166,6543,1652282783068703166,world,1652282783.0575988,51.2457613600418,-2.4231538083404303,10.461,0.0,1.034,-3.3714999999999997,217.855,0.11,-0.026000000000000002,-0.113,-0.5389999999999999,0.121,-1.7049999999999998,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783088700149,6544,1652282783088700149,world,1652282783.0775979,51.2457613600418,-2.423153892159462,10.459,2.68,1.0285,-3.3714999999999997,217.82199999999997,0.11,-0.026000000000000002,-0.113,-0.484,0.132,-1.738,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,1,1,1,0,1,1,1
1652282783108690448,6545,1652282783108690448,world,1652282783.0976,51.2457613600418,-2.423153892159462,10.457,0.0,1.0174999999999998,-3.3659999999999997,217.789,0.111,-0.026000000000000002,-0.113,-0.5609999999999999,0.176,-1.771,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783128691067,6546,1652282783128691067,world,1652282783.1175978,51.24576131813228,-2.423153892159462,10.455,0.0,1.012,-3.3604999999999996,217.7505,0.111,-0.027,-0.113,-0.418,0.187,-1.8259999999999998,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783153683374,6547,1652282783153683374,world,1652282783.137599,51.24576131813228,-2.423153892159462,10.453,0.0,1.001,-3.355,217.712,0.111,-0.027,-0.112,-0.5499999999999999,0.143,-1.815,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783178745295,6548,1652282783178745295,world,1652282783.157598,51.245761276222765,-2.423153892159462,10.451,0.0,0.9954999999999999,-3.355,217.67899999999997,0.111,-0.027,-0.112,-0.32999999999999996,0.176,-1.8699999999999999,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783188689604,6549,1652282783188689604,world,1652282783.177599,51.245761276222765,-2.423153892159462,10.449,0.0,0.99,-3.3495,217.64049999999997,0.111,-0.027,-0.112,-0.517,0.187,-1.8259999999999998,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783208688673,6550,1652282783208688673,world,1652282783.197598,51.24576123431325,-2.4231539759784937,10.446,2.37,0.979,-3.344,217.60199999999998,0.111,-0.027,-0.111,-0.484,0.16499999999999998,-1.8479999999999999,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,1,1,1,0,1,1,1
1652282783228704549,6551,1652282783228704549,world,1652282783.217599,51.24576123431325,-2.4231539759784937,10.444,0.0,0.9734999999999999,-3.344,217.569,0.112,-0.027,-0.111,-0.594,0.154,-1.8699999999999999,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783248685326,6552,1652282783248685326,world,1652282783.237598,51.245761192403734,-2.4231539759784937,10.442,0.0,0.9624999999999999,-3.3329999999999997,217.5305,0.112,-0.028,-0.108,-0.693,0.5609999999999999,-1.9249999999999998,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783268720273,6553,1652282783268720273,world,1652282783.2575989,51.245761192403734,-2.4231539759784937,10.44,0.0,0.9514999999999999,-3.3165,217.48649999999998,0.112,-0.029,-0.098,-0.5499999999999999,0.7919999999999999,-2.0349999999999997,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783288686077,6554,1652282783288686077,world,1652282783.277598,51.24576115049422,-2.4231539759784937,10.439,0.0,0.9404999999999999,-3.3165,217.44799999999998,0.111,-0.029,-0.083,-0.693,-0.43999999999999995,-2.09,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783328680596,6555,1652282783328680596,world,1652282783.2975988,51.24575964175165,-2.4231546465307474,10.448,0.0,0.9349999999999999,-3.3385,217.404,0.108,-0.031,-0.068,-0.077,-1.639,-2.2439999999999998,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783333665062,6556,1652282783333665062,world,1652282783.3176,51.24575964175165,-2.4231546465307474,10.447000000000001,0.0,0.9404999999999999,-3.3714999999999997,217.35999999999999,0.108,-0.031,-0.062,-0.10999999999999999,-1.5399999999999998,-2.299,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783473704554,6557,1652282783473704554,world,1652282783.337602,51.24575959984213,-2.423154730349779,10.446,0.0,0.9349999999999999,-3.388,217.3105,0.109,-0.03,-0.059000000000000004,-0.5609999999999999,-0.407,-2.3209999999999997,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783478686034,6558,1652282783478686034,world,1652282783.3576,51.24575959984213,-2.423154730349779,10.445,0.0,0.9295,-3.3935,217.261,0.109,-0.031,-0.054,-0.21999999999999997,-0.43999999999999995,-2.409,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783483673465,6559,1652282783483673465,world,1652282783.377601,51.245759557932615,-2.423154730349779,10.444,0.0,0.9239999999999999,-3.4154999999999998,217.2115,0.108,-0.029,-0.047,-0.473,-1.276,-2.409,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783488671012,6560,1652282783488671012,world,1652282783.3976,51.245759557932615,-2.423154730349779,10.443,0.0,0.9185,-3.4429999999999996,217.16199999999998,0.108,-0.03,-0.041,0.209,-1.5619999999999998,-2.541,1449.6599999999999,13.82,0.5880239009857178,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783493665193,6561,1652282783493665193,world,1652282783.4176018,51.2457595160231,-2.423154730349779,10.443,0.0,0.9129999999999999,-3.465,217.11249999999998,0.107,-0.028,-0.035,-0.7919999999999999,-1.012,-2.5189999999999997,1449.6599999999999,13.82,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783503665806,6562,1652282783503665806,world,1652282783.4376,51.2457595160231,-2.423154730349779,10.442,2.38,0.9075,-3.4924999999999997,217.063,0.106,-0.029,-0.03,-0.09899999999999999,-1.595,-2.574,1449.6599999999999,13.82,0.5871561169624329,0.13,0.007,0,1,1,1,1,1,0,1,1,1
1652282783508665818,6563,1652282783508665818,world,1652282783.4576008,51.2457595160231,-2.423154730349779,10.442,2.39,0.9075,-3.5309999999999997,217.0135,0.105,-0.029,-0.024,-0.572,-2.024,-2.453,1449.6599999999999,13.82,0.5871561169624329,0.13,0.007,0,1,1,1,1,1,0,1,1,1
1652282783518675596,6564,1652282783518675596,world,1652282783.4775999,51.245759474113584,-2.423154814168811,10.441,0.0,0.9075,-3.5749999999999997,216.9585,0.10400000000000001,-0.029,-0.021,-0.011,-1.859,-2.508,1449.6599999999999,13.82,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783523700435,6565,1652282783523700435,world,1652282783.497602,51.245759474113584,-2.423154814168811,10.441,0.0,0.9019999999999999,-3.6024999999999996,216.909,0.10300000000000001,-0.028,-0.02,-0.473,-1.617,-2.3979999999999997,1449.6599999999999,13.82,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783528676048,6566,1652282783528676048,world,1652282783.5175998,51.24575943220407,-2.423154814168811,10.441,0.0,0.9019999999999999,-3.6519999999999997,216.8595,0.10200000000000001,-0.028,-0.023,0.32999999999999996,-2.772,-2.4749999999999996,1449.6599999999999,13.82,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783553677708,6567,1652282783553677708,world,1652282783.537601,51.24575943220407,-2.423154814168811,10.44,0.0,0.8909999999999999,-3.6959999999999997,216.80999999999997,0.10300000000000001,-0.026000000000000002,-0.029,-0.7919999999999999,-1.859,-2.409,1449.6599999999999,13.82,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783583684895,6568,1652282783583684895,world,1652282783.5576,51.24575943220407,-2.423154814168811,10.44,0.0,0.8855,-3.7125,216.766,0.10300000000000001,-0.026000000000000002,-0.036000000000000004,-0.9349999999999999,-0.836,-2.266,1449.6599999999999,13.82,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783603671830,6569,1652282783603671830,world,1652282783.577602,51.24575939029455,-2.423154814168811,10.439,0.0,0.869,-3.7289999999999996,216.7165,0.10400000000000001,-0.024,-0.04,-0.9239999999999999,-0.737,-2.1559999999999997,1449.6599999999999,13.82,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783608680325,6570,1652282783608680325,world,1652282783.5976,51.24575939029455,-2.423154814168811,10.438,2.4,0.858,-3.7619999999999996,216.67249999999999,0.10300000000000001,-0.025,-0.041,-0.407,-1.914,-2.1999999999999997,1449.6599999999999,13.82,0.5871561169624329,0.13,0.007,0,1,1,1,1,1,0,1,1,1
1652282783628680793,6571,1652282783628680793,world,1652282783.6176019,51.245759348385036,-2.4231548979878426,10.438,0.0,0.8524999999999999,-3.8005,216.634,0.10300000000000001,-0.022,-0.043000000000000003,-0.5609999999999999,-2.024,-2.024,1449.6599999999999,13.82,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783648674536,6572,1652282783648674536,world,1652282783.6376,51.245759348385036,-2.4231548979878426,10.437,0.0,0.8304999999999999,-3.828,216.5955,0.10400000000000001,-0.022,-0.049,-0.858,-1.386,-1.98,1449.6599999999999,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783668682221,6573,1652282783668682221,world,1652282783.6576009,51.24575930647552,-2.4231548979878426,10.436,0.0,0.8304999999999999,-3.8444999999999996,216.55149999999998,0.10400000000000001,-0.022,-0.053,-0.715,-0.8909999999999999,-1.98,1449.6599999999999,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783688675825,6574,1652282783688675825,world,1652282783.6776,51.24575930647552,-2.4231548979878426,10.435,0.0,0.814,-3.8775,216.51299999999998,0.105,-0.021,-0.055,-0.858,-1.5399999999999998,-1.9909999999999999,1449.6599999999999,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783708682240,6575,1652282783708682240,world,1652282783.697602,51.24575930647552,-2.4231548979878426,10.434000000000001,0.0,0.8085,-3.905,216.469,0.105,-0.023,-0.058,-0.09899999999999999,-1.4629999999999999,-2.145,1449.6599999999999,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783728679509,6576,1652282783728679509,world,1652282783.7175999,51.245759264566004,-2.4231548979878426,10.433,2.39,0.7975,-3.9269999999999996,216.4305,0.106,-0.021,-0.062,-1.265,-0.957,-1.958,1449.6599999999999,13.81,0.5871561169624329,0.13,0.007,0,1,1,1,1,1,0,1,1,1
1652282783748676375,6577,1652282783748676375,world,1652282783.737601,51.245759264566004,-2.4231549818068743,10.432,0.0,0.7809999999999999,-3.9435,216.38649999999998,0.106,-0.021,-0.064,-0.638,-0.858,-1.98,1449.6599999999999,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783768698634,6578,1652282783768698634,world,1652282783.7575998,51.24575922265649,-2.4231549818068743,10.431000000000001,0.0,0.7699999999999999,-3.9654999999999996,216.34799999999998,0.107,-0.021,-0.064,-0.45099999999999996,-1.232,-1.98,1449.6599999999999,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783788679637,6579,1652282783788679637,world,1652282783.777601,51.24575922265649,-2.4231549818068743,10.429,0.0,0.7645,-3.993,216.30949999999999,0.106,-0.02,-0.065,-0.825,-1.4849999999999999,-1.9469999999999998,1450.11,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,1,1,1,1
1652282783813687666,6580,1652282783813687666,world,1652282783.7976,51.24575922265649,-2.4231549818068743,10.428,0.0,0.7535,-4.0205,216.271,0.107,-0.021,-0.067,-0.517,-1.1769999999999998,-1.958,1450.11,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783833685346,6581,1652282783833685346,world,1652282783.817602,51.24575918074697,-2.4231549818068743,10.427,0.0,0.7424999999999999,-4.037,216.22699999999998,0.107,-0.02,-0.07,-0.638,-1.045,-2.002,1450.11,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783848673802,6582,1652282783848673802,world,1652282783.8376,51.24575918074697,-2.4231549818068743,10.426,2.72,0.7314999999999999,-4.059,216.18849999999998,0.107,-0.02,-0.07100000000000001,-0.7699999999999999,-1.2429999999999999,-2.002,1450.11,13.81,0.5871561169624329,0.13,0.007,0,1,1,1,1,1,0,1,1,1
1652282783868682571,6583,1652282783868682571,world,1652282783.857602,51.24575913883746,-2.423155065625906,10.424,0.0,0.7204999999999999,-4.0865,216.14999999999998,0.108,-0.021,-0.073,-0.5389999999999999,-1.188,-2.046,1450.11,13.82,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783888685053,6584,1652282783888685053,world,1652282783.8776,51.24575913883746,-2.423155065625906,10.423,0.0,0.7094999999999999,-4.108499999999999,216.106,0.108,-0.02,-0.075,-0.726,-0.946,-2.002,1450.11,13.82,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783908683045,6585,1652282783908683045,world,1652282783.897601,51.24575909692794,-2.423155065625906,10.422,0.0,0.6985,-4.125,216.0675,0.108,-0.021,-0.077,-0.7699999999999999,-0.7919999999999999,-2.002,1450.11,13.82,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783933685431,6586,1652282783933685431,world,1652282783.9176,51.24575909692794,-2.423155065625906,10.42,0.0,0.693,-4.1415,216.02349999999998,0.109,-0.021,-0.077,-0.5609999999999999,-1.034,-2.0349999999999997,1450.11,13.82,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783953678896,6587,1652282783953678896,world,1652282783.937602,51.245759055018425,-2.423155065625906,10.419,0.0,0.6819999999999999,-4.1635,215.98499999999999,0.109,-0.021,-0.077,-0.616,-1.2429999999999999,-2.0349999999999997,1450.11,13.82,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282783968708608,6588,1652282783968708608,world,1652282783.9575999,51.245759055018425,-2.423155065625906,10.418000000000001,2.39,0.6709999999999999,-4.185499999999999,215.9465,0.109,-0.021,-0.078,-0.572,-1.089,-2.013,1450.11,13.82,0.5871561169624329,0.13,0.007,0,1,1,1,1,1,0,1,1,1
1652282783993698648,6589,1652282783993698648,world,1652282783.977602,51.245759055018425,-2.4231551494449377,10.416,0.0,0.6599999999999999,-4.2075,215.90249999999997,0.11,-0.02,-0.08,-0.693,-0.8909999999999999,-2.002,1450.11,13.82,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282784013680691,6590,1652282784013680691,world,1652282783.9975998,51.24575901310891,-2.4231551494449377,10.415000000000001,0.0,0.6545,-4.224,215.86399999999998,0.11,-0.021,-0.08,-0.5389999999999999,-0.957,-2.0349999999999997,1450.11,13.82,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282784028681617,6591,1652282784028681617,world,1652282784.017602,51.24575901310891,-2.4231551494449377,10.413,2.89,0.6435,-4.2459999999999996,215.82,0.11,-0.021,-0.081,-0.627,-1.0999999999999999,-2.0349999999999997,1450.11,13.82,0.5871561169624329,0.13,0.007,0,1,1,1,1,1,0,1,1,1
1652282784048674519,6592,1652282784048674519,world,1652282784.0376,51.24575897119939,-2.4231551494449377,10.412,0.0,0.6325,-4.268,215.7815,0.11,-0.021,-0.083,-0.616,-0.9239999999999999,-2.046,1450.11,13.82,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282784068706885,6593,1652282784068706885,world,1652282784.057602,51.24575897119939,-2.4231551494449377,10.41,0.0,0.627,-4.279,215.73749999999998,0.11,-0.021,-0.084,-0.616,-0.726,-2.0349999999999997,1450.11,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282784088680416,6594,1652282784088680416,world,1652282784.0776,51.24575892928988,-2.4231551494449377,10.409,0.0,0.616,-4.2955,215.69899999999998,0.11,-0.021,-0.084,-0.5499999999999999,-0.9019999999999999,-2.0349999999999997,1450.11,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282784108691690,6595,1652282784108691690,world,1652282784.097602,51.24575892928988,-2.4231552332639694,10.407,0.0,0.605,-4.311999999999999,215.655,0.11,-0.021,-0.084,-0.6489999999999999,-1.001,-2.068,1450.11,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282784128686164,6596,1652282784128686164,world,1652282784.1176,51.24575892928988,-2.4231552332639694,10.406,2.9,0.5994999999999999,-4.334,215.61649999999997,0.11,-0.021,-0.084,-0.6489999999999999,-0.979,-2.046,1450.11,13.81,0.5871561169624329,0.13,0.007,0,1,1,1,1,1,0,1,1,1
1652282784148683873,6597,1652282784148683873,world,1652282784.1376019,51.24575888738036,-2.4231552332639694,10.404,0.0,0.5884999999999999,-4.350499999999999,215.5725,0.111,-0.021,-0.085,-0.484,-0.814,-2.0789999999999997,1450.11,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282784168724277,6598,1652282784168724277,world,1652282784.1576009,51.24575888738036,-2.4231552332639694,10.403,0.0,0.5775,-4.367,215.534,0.111,-0.021,-0.08600000000000001,-0.759,-0.814,-2.057,1450.11,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282784188678740,6599,1652282784188678740,world,1652282784.1776018,51.245758845470846,-2.4231552332639694,10.401,0.0,0.572,-4.3835,215.48999999999998,0.111,-0.021,-0.08600000000000001,-0.495,-0.9019999999999999,-2.1229999999999998,1450.11,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282784208676034,6600,1652282784208676034,world,1652282784.1976008,51.245758845470846,-2.423155317083001,10.399000000000001,0.0,0.5609999999999999,-4.3999999999999995,215.446,0.112,-0.021,-0.08700000000000001,-0.594,-0.825,-2.134,1450.11,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282784228773064,6601,1652282784228773064,world,1652282784.217602,51.24575880356133,-2.423155317083001,10.398,2.36,0.5555,-4.4165,215.402,0.112,-0.021,-0.088,-0.605,-0.638,-2.145,1450.11,13.81,0.5871561169624329,0.13,0.007,0,1,1,1,1,1,0,1,1,1
1652282784248673274,6602,1652282784248673274,world,1652282784.237601,51.24575880356133,-2.423155317083001,10.396,0.0,0.5445,-4.427499999999999,215.35799999999998,0.113,-0.021,-0.088,-0.704,-0.6489999999999999,-2.112,1450.11,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282784268703894,6603,1652282784268703894,world,1652282784.257602,51.245758761651814,-2.423155317083001,10.395,0.0,0.5335,-4.444,215.31949999999998,0.113,-0.021,-0.088,-0.5499999999999999,-0.8029999999999999,-2.112,1450.11,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282784288684939,6604,1652282784288684939,world,1652282784.2775998,51.245758761651814,-2.423155317083001,10.393,0.0,0.528,-4.4605,215.2755,0.113,-0.02,-0.088,-0.6709999999999999,-0.836,-2.09,1450.11,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
1652282784313696726,6605,1652282784313696726,world,1652282784.297602,51.24575880356133,-2.4231552332639694,10.403,0.0,0.517,-4.4715,215.23149999999998,0.111,-0.021,-0.08600000000000001,-0.605,-0.715,-2.101,1450.11,13.81,0.5871561169624329,0.13,0.007,0,1,1,0,1,1,0,1,1,1
